iterations,fitness,time,fevals
0,0.0238338645422,0.00168231799944,548
10,0.0269552562458,0.00300709399926,985
20,0.0292840095056,0.00429944300049,1430
30,0.029135069027,0.00561801799995,1898
40,0.0315273912083,0.00697841199872,2349
50,0.0330764512953,0.00828224900033,2817
60,0.035922301935,0.0102939690005,3277
70,0.0376140682027,0.011967421,3730
80,0.0436446667168,0.0132677080001,4183
90,0.0424148842134,0.0145773519998,4630
100,0.0393065072938,0.0158610400013,5093
110,0.0431660642626,0.0171076960014,5545
120,0.0450951294743,0.0186859450005,6007
130,0.0414276091351,0.0203245190005,6469
140,0.0393665614682,0.0215490720002,6909
150,0.0432338287555,0.022800869001,7375
160,0.0453339953312,0.0241355880025,7841
170,0.0441456962519,0.0256346890037,8301
180,0.0424220752267,0.0272681050028,8751
190,0.0416209386914,0.028875707003,9208
200,0.0444903481715,0.0302032270029,9665
210,0.0448662357039,0.0314144980039,10138
220,0.0445113110068,0.0326993450035,10603
230,0.0477422296671,0.0339955970048,11057
240,0.0478198098631,0.035232531005,11512
250,0.0572619322016,0.0364249010054,11959
260,0.0479606344366,0.0375990910052,12403
270,0.0486520750567,0.039292457006,12847
280,0.0496375101447,0.0408714630066,13307
290,0.0492852713109,0.0420185940056,13769
300,0.0464981695627,0.0431568630065,14236
310,0.0462231038148,0.0443681050056,14688
320,0.0469159949748,0.0456223920064,15143
330,0.0494427520352,0.0469340210075,15585
340,0.0485990497918,0.0480879660063,16030
350,0.0490297871493,0.049744288006,16498
360,0.0505869040773,0.0512155960059,16963
370,0.0536494696221,0.0525946420057,17410
380,0.0521357808717,0.0539250500042,17862
390,0.0516839506018,0.0550678690051,18325
400,0.0516722075765,0.0562179140052,18792
410,0.0513234025446,0.0574647560043,19253
420,0.057265796701,0.0586053160041,19697
430,0.0550923729438,0.0604339880028,20148
440,0.0550664493434,0.0617459600016,20596
450,0.0569731938908,0.0628858940017,21059
460,0.053419385531,0.0640722610024,21515
470,0.0554168870871,0.0651642120029,21971
480,0.0618346248926,0.0663679860027,22425
490,0.0611390219435,0.0675540440025,22879
500,0.0584545397914,0.0686400400027,23332
510,0.0547067924736,0.0702097590038,23776
520,0.0593153730023,0.0716475290046,24233
530,0.0541443579182,0.0728227780037,24692
540,0.0534995450318,0.0741541020034,25149
550,0.0527279854755,0.0753189200041,25604
560,0.0550958112443,0.0764271450043,26058
570,0.0510121068917,0.0776224900055,26510
580,0.0490257673809,0.0787710450059,26968
590,0.0509841989417,0.0807717870048,27438
600,0.0543805567864,0.0821511100057,27897
610,0.0550004264687,0.0834338010063,28363
620,0.0522625544225,0.0846391880059,28816
630,0.0533626184462,0.0858216200068,29268
640,0.0526254337673,0.0870678730062,29715
650,0.04787354823,0.0884923080048,30176
660,0.0471120796482,0.0896461630055,30630
670,0.0461767305112,0.0912506960049,31083
680,0.0483335273928,0.0926840830034,31538
690,0.0486193847404,0.0942810980032,31983
700,0.0478238812949,0.0954904950031,32439
710,0.0539401713889,0.0966704310031,32899
720,0.0505028979057,0.0977769050023,33362
730,0.0511171786827,0.0989531680025,33814
740,0.046715251984,0.100804252002,34268
750,0.0479065444762,0.102215089002,34725
760,0.049803024314,0.103403845002,35185
770,0.0548037539002,0.104580387002,35636
780,0.0552443094516,0.105677156003,36099
790,0.0490154011218,0.106841339002,36559
800,0.0501349767222,0.108276206003,37017
810,0.053761114103,0.109519830003,37467
820,0.0523252881094,0.110907926002,37913
830,0.0455852224151,0.111981714002,38384
840,0.0461265847559,0.113077003003,38847
850,0.0434283495777,0.114349148003,39309
860,0.0489664359021,0.115408318004,39763
870,0.0491470395462,0.116469901004,40217
880,0.045025361493,0.117458138004,40672
890,0.0429923183096,0.118752682005,41131
900,0.046596075184,0.120003173006,41588
910,0.0454846802812,0.121184044006,42055
920,0.0464005128496,0.122271216007,42511
930,0.0448296029655,0.123379077007,42977
940,0.0461210458049,0.124431879009,43436
950,0.0437151719037,0.125409708009,43906
960,0.0483703205755,0.126406591009,44362
970,0.0478083196065,0.127501071009,44820
980,0.0495269504827,0.128854800008,45279
990,0.0470074126663,0.130144877008,45728
1000,0.0491918386074,0.13106938001,46199
1010,0.0541976194878,0.13198539901,46658
1020,0.053461510907,0.13290077101,47087
1030,0.0577261073043,0.133852035009,47546
1040,0.0575373431162,0.134803375009,47996
1050,0.0519455116718,0.135839195009,48453
1060,0.0576278749465,0.13679524201,48907
1070,0.0499527166396,0.137905681009,49372
1080,0.054666739987,0.139075779009,49820
1090,0.0531927585633,0.139976947008,50273
1100,0.0512462427731,0.141075952009,50727
1110,0.0491089392237,0.142052338009,51174
1120,0.0540339848505,0.143052922009,51639
1130,0.0552743073522,0.144050673009,52097
1140,0.0504452289636,0.145013628007,52556
1150,0.0459711159677,0.146016145007,53012
1160,0.0510235540502,0.146973791007,53477
1170,0.0507851383275,0.148281767008,53917
1180,0.0485463916086,0.149586710007,54366
1190,0.0456626777158,0.150566876007,54815
1200,0.0508693728475,0.151517235006,55280
1210,0.050024798232,0.152426201006,55728
1220,0.0548203847321,0.153429211006,56190
1230,0.0539773201121,0.154450501008,56653
1240,0.0526899814079,0.155394065008,57113
1250,0.0528781916985,0.156358106009,57564
1260,0.05319199747,0.157536127008,58033
1270,0.0560675270553,0.158835454009,58478
1280,0.0516025769888,0.159768464009,58936
1290,0.0520061033753,0.160740465009,59383
1300,0.0529203435231,0.161857400009,59839
1310,0.0535112889426,0.16278553301,60290
1320,0.0530126623042,0.16366771301,60742
1330,0.053193443666,0.164996541011,61193
1340,0.0552957907384,0.165927127009,61641
1350,0.0648616877056,0.166880513008,62099
1360,0.0610413542421,0.168444038009,62556
1370,0.0598880443259,0.169347516008,62991
1380,0.0623578038192,0.170236924008,63451
1390,0.0552223592377,0.171220927008,63896
1400,0.0553198412449,0.172158497007,64353
1410,0.0534267388802,0.173065804007,64805
1420,0.050909317097,0.174067072006,65254
1430,0.0507783111441,0.175143473007,65713
1440,0.0518277871806,0.176424648007,66177
1450,0.0538800892175,0.177591462007,66634
1460,0.0533780685223,0.178532592006,67105
1470,0.0532689760991,0.179441876006,67563
1480,0.0543742362464,0.180394919005,68007
1490,0.0516810912499,0.181531061005,68461
1500,0.0548415173009,0.182445675006,68914
1510,0.0513403607103,0.183333217006,69361
1520,0.0504963938898,0.184278894005,69805
1530,0.0486735016338,0.185190534005,70246
1540,0.0504043301434,0.186410142003,70707
1550,0.0468568509436,0.187542998003,71158
1560,0.0462535692835,0.188632019002,71604
1570,0.0488128965162,0.189574674003,72064
1580,0.0503268166403,0.190605804002,72513
1590,0.0524496682382,0.191519917002,72955
1600,0.0475157724029,0.192578912001,73390
1610,0.0464735154631,0.193505639001,73842
1620,0.0535363094954,0.194959886001,74314
1630,0.0495499949846,0.196041881001,74772
1640,0.0485898957286,0.197014740001,75241
1650,0.0543029311485,0.197924542001,75704
1660,0.0514921226115,0.198814656002,76162
1670,0.0496199587156,0.199737715002,76625
1680,0.0515145556127,0.200712305003,77083
1690,0.0524786899628,0.201771087002,77545
1700,0.0516387602828,0.202716429003,77994
1710,0.0534047175627,0.203623234003,78444
1720,0.0526448196508,0.204935508003,78901
