iterations,fitness,time,fevals
0,0.0173590468013,9.07949997782e-05,11
10,0.0177912349482,0.000160782999956,21
20,0.0183056783358,0.000225456000408,31
30,0.0187761418822,0.00028154499887,41
40,0.0193785359342,0.000336637000146,51
50,0.0198138662258,0.000354434001565,61
60,0.0208730231291,0.000369912000679,71
70,0.0214130262997,0.000391769000998,81
80,0.0218647696714,0.000408370000514,91
90,0.0223758388933,0.000433221001003,101
100,0.0227320552171,0.000450400000773,111
110,0.0230479577704,0.000529925000592,121
120,0.0236382857285,0.000553285000933,131
130,0.0241557353911,0.000587252001424,141
140,0.0242955274493,0.000603582000622,151
150,0.0247463938392,0.000621443001364,161
160,0.0252193509691,0.000643755001875,171
170,0.0252501380152,0.000662871001623,181
180,0.0253864820672,0.000683602000208,191
190,0.025765897677,0.000701905999449,201
200,0.0257701369543,0.000731622998501,211
210,0.026397483077,0.000782068998888,221
220,0.0267301526323,0.000817995000034,231
230,0.0269139422689,0.000856233000377,241
240,0.0274976598319,0.000881590998688,251
250,0.0280933112667,0.000927593999222,261
260,0.0280933112667,0.000953104998189,271
270,0.0284871073628,0.000977042996965,281
280,0.0285940910075,0.00100595199729,291
290,0.0285940910075,0.00106117199721,301
300,0.029640257845,0.00108253299732,311
310,0.0303752465705,0.00110350699651,321
320,0.0307300928478,0.00112446299681,331
330,0.0307300928478,0.00114424599815,341
340,0.030805292721,0.00116472199807,351
350,0.0308954203107,0.00117989699902,361
360,0.0308954203107,0.00119411399828,371
370,0.0315431318573,0.00121693899746,381
380,0.031989491115,0.00123814099607,391
390,0.0322194465908,0.00127456599694,401
400,0.0323075341977,0.00130245099717,411
410,0.0323345088959,0.00132988199766,421
420,0.0323345088959,0.00135625999792,431
430,0.03243514117,0.00138562399843,441
440,0.0324357275336,0.00141124599941,451
450,0.0330447946077,0.00143214599848,461
460,0.0331649851177,0.00145134699778,471
470,0.0331649851177,0.00148179699681,481
480,0.0331649851177,0.00151062299665,491
490,0.0335616885311,0.00153333999697,501
500,0.0335616885311,0.00155569199705,511
510,0.0335616885311,0.00157548299649,521
520,0.0337169568252,0.00159289599651,531
530,0.0342106142611,0.00161064599706,541
540,0.0345017124747,0.00163149599575,551
550,0.0351609613346,0.00165013899641,561
560,0.0351609613346,0.00166984399766,571
570,0.0362046993592,0.00168761199893,581
580,0.0362574327576,0.00170577899917,591
590,0.0370850741761,0.00172307399771,601
600,0.0370850741761,0.00174627399792,611
610,0.0370850741761,0.00176589699731,621
620,0.0371966059912,0.00179280999691,631
630,0.0371966059912,0.00183602199832,641
640,0.0371966059912,0.00194186899898,651
650,0.0371966059912,0.0019826409989,661
660,0.0372414956387,0.00200363999829,671
670,0.0372576181777,0.00202556699878,681
680,0.0372576181777,0.00204573799965,691
690,0.0372576181777,0.00206822899963,701
700,0.0372934040084,0.00209011799961,711
710,0.0372934040084,0.00211164699977,721
720,0.0372934040084,0.00213145199996,731
730,0.0372934040084,0.00215398399996,741
740,0.0374098690768,0.00219054300032,751
750,0.0374098690768,0.00221086300007,761
760,0.0377036863357,0.00224433400035,771
770,0.0377697512664,0.00226367800133,781
780,0.0383529369015,0.00228443100241,791
790,0.0383529369015,0.00230390200159,801
800,0.0383831253948,0.00232423900161,811
810,0.0383831253948,0.00234503500178,821
820,0.0388352409049,0.00236535700242,831
830,0.039078399306,0.00238958000227,841
840,0.0396311070915,0.00242001600236,851
850,0.0396311070915,0.00244012600342,861
860,0.0396311070915,0.00247860400304,871
870,0.0396311070915,0.00249804800296,881
880,0.0396311070915,0.00252984800136,891
890,0.0397499410452,0.00254891800068,901
900,0.0397499410452,0.00257315300041,911
910,0.0398764071387,0.00259458499931,921
920,0.0402211567404,0.00261882499944,931
930,0.0402211567404,0.00264372299898,941
940,0.0402211567404,0.00268130999757,951
950,0.0402211567404,0.00270091699895,961
960,0.0404872887533,0.00272423199749,971
970,0.0404872887533,0.00274398099646,981
980,0.0404872887533,0.00276751999627,991
990,0.0404872887533,0.00278699599585,1001
1000,0.0406533954064,0.00280757799737,1011
1010,0.0406533954064,0.00282932199843,1021
1020,0.0406533954064,0.00284895599907,1031
1030,0.0407446702757,0.00286679599776,1041
1040,0.0407446702757,0.0028855699984,1051
1050,0.0409702289589,0.00290330099779,1061
1060,0.0409702289589,0.00292179199823,1071
1070,0.0411575879272,0.00293960699855,1081
1080,0.0411575879272,0.0029580349983,1091
1090,0.0411575879272,0.00297683799909,1101
1100,0.0411575879272,0.00299533799989,1111
1110,0.0411575879272,0.00301432800006,1121
1120,0.0415568133785,0.00305140500132,1131
1130,0.0415568133785,0.00307493100081,1141
1140,0.0415568133785,0.00310119800088,1151
1150,0.0420651215998,0.00313281900162,1161
1160,0.0421220288996,0.00315046800279,1171
1170,0.0421220288996,0.00316938400283,1181
1180,0.0421220288996,0.0031879850012,1191
1190,0.0421220288996,0.00321258600161,1201
1200,0.0421220288996,0.00323201700121,1211
1210,0.0421220288996,0.0032510150013,1221
1220,0.0421220288996,0.00327591300265,1231
1230,0.0421220288996,0.0033050530019,1241
1240,0.0421220288996,0.00333144700198,1251
1250,0.0421220288996,0.00335535300292,1261
1260,0.0421220288996,0.00338108100368,1271
1270,0.0421261176897,0.00340114600476,1281
1280,0.04226974156,0.00342315400485,1291
1290,0.0425602566636,0.00344405600481,1301
1300,0.0427369972567,0.0034686210056,1311
1310,0.0427369972567,0.00349364100475,1321
1320,0.0427369972567,0.00351381700602,1331
1330,0.0427369972567,0.00353429300594,1341
1340,0.0427369972567,0.00355316500463,1351
1350,0.0427369972567,0.00357324800461,1361
1360,0.0432415151119,0.00359459700485,1371
1370,0.0432415151119,0.00361519100443,1381
1380,0.043265510771,0.00363545800428,1391
1390,0.043265510771,0.00365396000416,1401
1400,0.043265510771,0.00367230800293,1411
1410,0.043265510771,0.0036987750027,1421
1420,0.043265510771,0.00371743900178,1431
1430,0.043265510771,0.0037361650011,1441
1440,0.0433303183435,0.00375407400134,1451
1450,0.0435702824185,0.00379209600214,1461
1460,0.0437667525594,0.00381590300276,1471
1470,0.0437667525594,0.00383539100221,1481
1480,0.0437667525594,0.00385442700099,1491
1490,0.0438530517058,0.00388097200084,1501
1500,0.0438530517058,0.00390901500214,1511
1510,0.0440430432992,0.00393581000208,1521
1520,0.0440430432992,0.00395652600309,1531
1530,0.0440430432992,0.00397957800305,1541
1540,0.0440430432992,0.00400080400323,1551
1550,0.0440430432992,0.00403449300393,1561
1560,0.0440836707483,0.00405221500296,1571
1570,0.0440836707483,0.00409190700339,1581
1580,0.0440836707483,0.0041105040018,1591
1590,0.0440836707483,0.00414343100238,1601
1600,0.0440836707483,0.00416224000219,1611
1610,0.0441637001914,0.00418119700225,1621
1620,0.0441637001914,0.00420235800084,1631
1630,0.0441637001914,0.00422857100057,1641
1640,0.0442703826161,0.00424636200114,1651
1650,0.0442703826161,0.00426771500133,1661
1660,0.0442703826161,0.00428646700129,1671
1670,0.0442703826161,0.00430897400111,1681
1680,0.0442703826161,0.00433304500075,1691
1690,0.0445902104188,0.00435972999912,1701
1700,0.0448201780285,0.00438533199849,1711
1710,0.0448201780285,0.00440627799799,1721
1720,0.0448201780285,0.00442514599854,1731
1730,0.0448549083734,0.00444505299856,1741
1740,0.0448549083734,0.00446382899827,1751
1750,0.0448549083734,0.00448738499836,1761
1760,0.0448549083734,0.00451385299857,1771
1770,0.0448549083734,0.00454250299845,1781
1780,0.0455638230401,0.00456852499883,1791
1790,0.0455638230401,0.00459949499782,1801
1800,0.0455638230401,0.00462605999746,1811
1810,0.0460382244712,0.00465126999734,1821
1820,0.0460382244712,0.00467581899829,1831
1830,0.0461258766664,0.00470275299813,1841
1840,0.0461258766664,0.00472765699851,1851
1850,0.0461258766664,0.00475368999832,1861
1860,0.0461258766664,0.00477980099822,1871
1870,0.0461258766664,0.00480636699831,1881
1880,0.0461258766664,0.00483231799808,1891
1890,0.0461452929278,0.00485798899717,1901
1900,0.0467449011475,0.0048812729965,1911
1910,0.0467449011475,0.00490777599589,1921
1920,0.0467449011475,0.00492798799496,1931
1930,0.0467449011475,0.00494822899418,1941
1940,0.0467449011475,0.00496817999556,1951
1950,0.0467449011475,0.00499170299554,1961
1960,0.0467449011475,0.00501954099491,1971
1970,0.0467449011475,0.00504849499521,1981
1980,0.0467449011475,0.00507911299428,1991
1990,0.0467449011475,0.00511047399414,2001
2000,0.0467449011475,0.00512930499281,2011
2010,0.0467449011475,0.00514987599308,2021
2020,0.0467449011475,0.00517124999351,2031
2030,0.0467449011475,0.00519846099269,2041
2040,0.0471361238974,0.00522458799242,2051
2050,0.0471361238974,0.00525185499282,2061
2060,0.0471361238974,0.00527587699435,2071
2070,0.0471361238974,0.00530028899448,2081
2080,0.0471361238974,0.0053380689933,2091
2090,0.0471361238974,0.00535909399332,2101
2100,0.0471361238974,0.0053791899918,2111
2110,0.0471432361801,0.00539770299292,2121
2120,0.0471432361801,0.00542611699348,2131
2130,0.0471432361801,0.00545243099259,2141
2140,0.0471432361801,0.00548637699103,2151
2150,0.0471432361801,0.00551327998983,2161
2160,0.0471871436312,0.00553521398979,2171
2170,0.0471871436312,0.00555854199047,2181
2180,0.0471871436312,0.00558427599208,2191
2190,0.0471871436312,0.00561070899312,2201
2200,0.0471871436312,0.00563249099287,2211
2210,0.0471871436312,0.00565848299266,2221
2220,0.0471871436312,0.00568446199213,2231
2230,0.0471871436312,0.00571008599218,2241
2240,0.0471871436312,0.00573929899292,2251
2250,0.0472474242646,0.00576733199341,2261
2260,0.0472474242646,0.00578764099373,2271
2270,0.0472474242646,0.00581867699475,2281
2280,0.0472474242646,0.00584564999372,2291
2290,0.0472474242646,0.00587159099268,2301
2300,0.0472474242646,0.00589695499184,2311
2310,0.0472474242646,0.00592517799123,2321
2320,0.0472474242646,0.00595127999259,2331
2330,0.0473881335166,0.0059787289938,2341
2340,0.0473881335166,0.00600587499321,2351
2350,0.0473881335166,0.00603062699338,2361
2360,0.0473881335166,0.0060579779929,2371
2370,0.0473881335166,0.0060799939929,2381
2380,0.0473881335166,0.00610029099334,2391
2390,0.0473881335166,0.00612130799345,2401
2400,0.0476118126977,0.00614583299466,2411
2410,0.0476118126977,0.00616632499441,2421
2420,0.0476218012083,0.00618423199376,2431
2430,0.0476218012083,0.0062080449934,2441
2440,0.0476218012083,0.006229625993,2451
2450,0.0476218012083,0.00625225399199,2461
2460,0.0480245302652,0.00627119999081,2471
2470,0.0480408516156,0.00629288299024,2481
2480,0.0480408516156,0.00631211499058,2491
2490,0.0480408516156,0.00633283399111,2501
2500,0.0480408516156,0.0063527099901,2511
2510,0.0480408516156,0.0063741289905,2521
2520,0.0480408516156,0.00639347698962,2531
2530,0.0480408516156,0.00641453598837,2541
2540,0.0480408516156,0.0064346479885,2551
2550,0.0480408516156,0.00645831198926,2561
2560,0.0480408516156,0.00647718898836,2571
2570,0.0480408516156,0.00649906798753,2581
2580,0.0480408516156,0.00652587098739,2591
2590,0.0480408516156,0.00654658298845,2601
2600,0.0480408516156,0.00656551898828,2611
2610,0.0480408516156,0.0066008779886,2621
2620,0.0480408516156,0.0066250689888,2631
2630,0.0480408516156,0.00665248498808,2641
2640,0.0480408516156,0.00667251398772,2651
2650,0.048230000443,0.00669811498665,2661
2660,0.048230000443,0.00671799398697,2671
2670,0.048230000443,0.00674219898792,2681
2680,0.048230000443,0.00676434398702,2691
2690,0.048230000443,0.006784512987,2701
2700,0.048230000443,0.00680503698641,2711
2710,0.0484324461573,0.00682396898628,2721
2720,0.0484324461573,0.00684268598525,2731
2730,0.0486102465142,0.00686283198593,2741
2740,0.0486102465142,0.00688193398673,2751
2750,0.0486102465142,0.00690033098545,2761
2760,0.0486102465142,0.00691870198534,2771
2770,0.0486102465142,0.00695166498554,2781
2780,0.0486102465142,0.0069730069863,2791
2790,0.0486102465142,0.00701892898542,2801
2800,0.0486102465142,0.00706523498593,2811
2810,0.0491378073367,0.00708374098576,2821
2820,0.0491378073367,0.00710330998663,2831
2830,0.0491809404723,0.0071222619863,2841
2840,0.0491809404723,0.00714181798685,2851
2850,0.0491809404723,0.0071688409862,2861
2860,0.0491809404723,0.00719355798537,2871
2870,0.0491809404723,0.00722292398677,2881
2880,0.0494977627265,0.00724725298642,2891
2890,0.0494977627265,0.00728554598754,2901
2900,0.0494977627265,0.00731091798843,2911
2910,0.0494977627265,0.0073341119878,2921
2920,0.0494977627265,0.00735315898783,2931
2930,0.0494977627265,0.00737479598683,2941
2940,0.0494977627265,0.00740133598629,2951
2950,0.0494977627265,0.00742214798629,2961
2960,0.0494977627265,0.00744114498593,2971
2970,0.0494977627265,0.00746000198524,2981
2980,0.0494977627265,0.0074959539852,2991
2990,0.0494977627265,0.00752065498455,3001
3000,0.0494977627265,0.00753932698535,3011
