iterations,fitness,time,fevals
0,0.0208149307717,1.673174469,1000
10,0.0184268786868,3.477169319,2100
20,0.019864643104,5.21291236,3200
30,0.0206552106389,6.844278545,4300
40,0.0191459981709,8.493306848,5400
50,0.0208098736599,10.144131101,6500
60,0.0209488464093,11.778691599,7600
70,0.0198961060398,13.405542629,8700
80,0.0205517278025,15.023956687,9800
90,0.0220295432893,16.692353697,10900
100,0.0204209272269,18.344378488,12000
110,0.0191936476453,20.008727053,13100
120,0.0188948903334,21.637232163,14200
130,0.0197979554448,23.336186763,15300
140,0.0196297047757,25.004212335,16400
150,0.019587405925,26.605521659,17500
160,0.0189997596851,28.254074831,18600
170,0.0188718735241,29.940792799,19700
180,0.0204290550006,31.588242103,20800
190,0.0212772440859,33.240008218,21900
200,0.0197653543156,34.924984804,23000
210,0.0212958425589,36.574568638,24100
220,0.018921471383,38.236984346,25200
230,0.0206116623591,39.957919926,26300
240,0.0211323289906,41.602342046,27400
250,0.0186575333765,43.245081595,28500
260,0.0193029888096,44.93468338,29600
270,0.0187937284839,46.60430023,30700
280,0.0192313033933,48.257304231,31800
290,0.0201068433273,49.936739345,32900
300,0.0210626645384,51.603745924,34000
310,0.0196680699137,53.23868088,35100
320,0.0209257233087,54.919445042,36200
330,0.0191646990878,56.578457571,37300
340,0.0196984630737,58.221587347,38400
350,0.0198616969714,59.885224487,39500
360,0.0209630399117,61.556276885,40600
370,0.0201016151153,63.214228802,41700
380,0.0217679351896,64.904399611,42800
390,0.0184295531001,66.564928505,43900
400,0.0196256584964,68.197829607,45000
410,0.0203679600361,69.877886798,46100
420,0.0196994063184,71.53958841,47200
430,0.0200941472636,73.255019377,48300
440,0.0185399256468,74.976484423,49400
450,0.0199568364872,76.645242161,50500
460,0.0193649258355,78.291101973,51600
470,0.0190084597281,79.9233954,52700
480,0.0206101493015,81.621378807,53800
490,0.0190398242744,83.338569263,54900
500,0.018763832974,84.9977225,56000
510,0.0197288396711,86.812487916,57100
520,0.020163723704,88.566720414,58200
530,0.0204276482589,90.226438894,59300
540,0.0191543895094,91.928860944,60400
550,0.0215744727199,93.602134976,61500
560,0.0210474931473,95.246009091,62600
570,0.0203532818643,96.931970984,63700
580,0.0186873203594,98.580931443,64800
590,0.0192468376352,100.229210088,65900
600,0.0197963795398,101.929575558,67000
610,0.0203358073184,103.583289822,68100
620,0.0210835769791,105.223459621,69200
630,0.0200910735779,106.926672184,70300
640,0.0206527370319,108.604715482,71400
650,0.0208664800532,110.264568672,72500
660,0.0203930446908,111.919649203,73600
670,0.01860957375,113.611832629,74700
680,0.0198241489474,115.263649877,75800
690,0.0193347377753,116.895159884,76900
700,0.0198258438134,118.705571019,78000
710,0.0188166135358,120.366385043,79100
720,0.0189062777349,122.014912814,80200
730,0.0194147659396,123.740176363,81300
740,0.0190042165736,125.391825708,82400
750,0.0205457420472,127.037188886,83500
760,0.0197958560388,128.694390927,84600
770,0.0189923988999,130.324672539,85700
780,0.0195840931126,131.999219751,86800
790,0.020096920541,133.672915986,87900
800,0.0187620787555,135.374534847,89000
810,0.0193275429223,137.046030472,90100
820,0.0196374121539,138.677160101,91200
830,0.0202612898555,140.362125328,92300
840,0.0205044706426,142.027399869,93400
850,0.0213302010918,143.736468524,94500
860,0.0189865270912,145.416735473,95600
870,0.0198188227259,147.071391419,96700
880,0.0215229836434,148.738629708,97800
890,0.0200809989307,150.421361157,98900
900,0.0193360219627,152.075142764,100000
910,0.019417010248,153.781858394,101100
920,0.0186228967728,155.544306855,102200
930,0.0217221628919,157.167258863,103300
940,0.0188564827728,158.803449977,104400
950,0.0201926458324,160.481805177,105500
960,0.0197227217192,162.089737975,106600
970,0.0198632882569,163.756635535,107700
980,0.0196497271308,165.418850912,108800
990,0.0203052967534,167.030546918,109900
1000,0.0213815367473,168.647583384,111000
1010,0.0192910838765,170.317245363,112100
1020,0.0200431095158,172.006262996,113200
1030,0.0196801921812,173.656553493,114300
1040,0.0203360631501,175.290450767,115400
1050,0.020219259309,176.960033029,116500
1060,0.0202429196484,178.547527812,117600
1070,0.0198563223962,180.170252365,118700
1080,0.019597371774,181.825965214,119800
1090,0.0196882310394,183.50183181,120900
1100,0.0193242410466,185.1209432,122000
1110,0.0209001338521,186.763867411,123100
1120,0.0203280761664,188.520325325,124200
1130,0.0188110789068,190.147937689,125300
1140,0.0211225113848,191.77800492,126400
1150,0.0196604737072,193.468520038,127500
1160,0.0201604363315,195.064105697,128600
1170,0.0191981050564,196.688729569,129700
1180,0.0199536224343,198.378425501,130800
1190,0.0203153685936,199.968022412,131900
1200,0.0209432367211,201.625494624,133000
1210,0.0211684578317,203.276816846,134100
1220,0.0200721590596,204.999687928,135200
1230,0.019283499837,206.645766914,136300
1240,0.0194135244561,208.449028873,137400
1250,0.0202201034261,210.102569372,138500
1260,0.0190215773337,211.701428118,139600
1270,0.0192678358909,213.406647239,140700
1280,0.0204021740412,215.041228177,141800
1290,0.0202768854363,216.674315111,142900
1300,0.0201212175152,218.313749697,144000
1310,0.0192475950185,219.96447808,145100
1320,0.0187822613826,221.600586624,146200
1330,0.0197411102922,223.279965762,147300
1340,0.0198342862658,224.993003027,148400
1350,0.019559129565,226.645402634,149500
1360,0.0192973472084,228.305301079,150600
1370,0.0195687571691,229.976561143,151700
1380,0.0200973219799,231.60673407,152800
1390,0.020653030354,233.284826461,153900
1400,0.0200753427323,234.973575756,155000
1410,0.018347960776,236.631695788,156100
1420,0.0204058963716,238.257249824,157200
1430,0.0194209548314,239.905534015,158300
1440,0.0187453929288,241.496373287,159400
1450,0.0203700946705,243.22486861,160500
1460,0.0198943961025,245.008220804,161600
1470,0.0198070853436,246.664240627,162700
1480,0.0191939725638,248.339150949,163800
1490,0.0195714279359,249.998078037,164900
1500,0.020041318517,251.671421208,166000
1510,0.0201629572205,253.389982836,167100
1520,0.0195819259261,255.083354456,168200
1530,0.0198754282065,256.750624559,169300
1540,0.0198952128074,258.445374609,170400
1550,0.0203091897816,260.043853423,171500
1560,0.019247775,261.686041405,172600
1570,0.0195212275334,263.359607585,173700
1580,0.0200075639796,265.12272851,174800
