iterations,fitness,time,fevals
0,0.0311128229372,0.00309662200016,672
10,0.0383453758095,0.00623129400083,1269
20,0.0372223973213,0.00915574899955,1844
30,0.0436327771528,0.0127470879997,2420
40,0.0482510741209,0.0159642689996,3002
50,0.0489605418167,0.0186637619991,3586
60,0.0516807883686,0.0216508879985,4177
70,0.0508490553511,0.0244696199989,4771
80,0.0507218660071,0.027335681998,5348
90,0.056443517769,0.0301987119983,5915
100,0.0633428423968,0.0328037649979,6512
110,0.0592222708257,0.0361831829978,7081
120,0.056574979598,0.038733960997,7652
130,0.070914830712,0.041333555997,8228
140,0.0657751980015,0.0441205609968,8806
150,0.0680841013292,0.0468277689961,9364
160,0.070361998455,0.0500000859956,9939
170,0.0712250266981,0.0526491069959,10512
180,0.0749427013133,0.0552123389953,11087
190,0.0735189389526,0.0583854279957,11668
200,0.0728046447783,0.0606868109953,12252
210,0.0664014006363,0.0633206799957,12830
220,0.0747196398211,0.0661928399968,13422
230,0.0632301557549,0.0689410939976,13994
240,0.0623416128551,0.0719139619978,14575
250,0.065170266289,0.0744047709977,15156
260,0.0711485019913,0.0771441789966,15728
270,0.0659711750547,0.0799458659967,16301
280,0.068165498454,0.0827145729963,16880
290,0.071949669718,0.0855016759961,17459
300,0.0715366135293,0.0879899429947,18039
310,0.0737673973461,0.0904909519941,18611
320,0.0653175086511,0.0937030029945,19198
330,0.0647419055661,0.0963261979959,19771
340,0.0644143706586,0.0992131449948,20340
350,0.0737160258072,0.102406502994,20921
360,0.071190646185,0.104961097994,21500
370,0.0738869524675,0.107452115994,22075
380,0.0693548029665,0.109827391994,22637
390,0.0739356128584,0.112156352994,23205
400,0.078453434879,0.114709486994,23779
410,0.0723988995835,0.117078318994,24344
420,0.078785015816,0.119331156993,24916
430,0.0768908378782,0.121616511993,25485
440,0.0754613343322,0.124050526994,26053
450,0.067847830847,0.126455449996,26639
460,0.0649609789545,0.128663288995,27219
470,0.0657310188626,0.131121685996,27796
480,0.068179784603,0.133760787996,28369
490,0.0698684362103,0.135953750996,28926
500,0.0678170444694,0.137966843995,29492
510,0.0787512577297,0.139891516994,30068
520,0.0759720514699,0.142232968994,30641
530,0.0745520346049,0.144095162994,31210
540,0.0776234124655,0.145932189995,31788
550,0.0733237705347,0.147998465995,32368
560,0.0792931128604,0.149763149995,32948
570,0.0839814085085,0.151426519995,33515
580,0.0824777757008,0.153362381994,34103
590,0.0765352122182,0.155324782992,34681
600,0.0708322004261,0.157113818994,35268
610,0.0818267151768,0.158964228995,35849
620,0.0790598680258,0.160782237994,36423
630,0.0748067277427,0.162868185995,36994
640,0.0698661587261,0.165115269994,37556
650,0.0741788456809,0.166962750993,38147
660,0.0808484601408,0.169018701992,38721
670,0.0741425035415,0.170941256993,39302
680,0.0701460582341,0.172714231992,39884
690,0.075521428045,0.174541751992,40465
700,0.0830754767184,0.176840520993,41027
710,0.082428022025,0.178624824994,41612
720,0.0749478122892,0.180413479993,42192
730,0.0747198299905,0.182160727993,42767
740,0.0759380274507,0.184174987993,43336
750,0.0715292219853,0.185896001993,43907
760,0.0752905588936,0.188066543993,44496
770,0.069577827155,0.190041032993,45073
780,0.0668077632097,0.192002292993,45642
790,0.0686517056151,0.193860339992,46213
800,0.0732508880255,0.195917724992,46792
810,0.0687812102663,0.198324995992,47368
820,0.0711176598698,0.200544179992,47943
830,0.0729318708125,0.202441281992,48533
840,0.0745674279276,0.204568798992,49106
850,0.0723159865977,0.206758825992,49678
860,0.0693455448411,0.208893311992,50234
870,0.0700763613361,0.211241201991,50817
880,0.0729756665364,0.21399188499,51386
890,0.0672185122993,0.21589107299,51962
900,0.0714863951255,0.217772147991,52532
