iterations,fitness,time,fevals
0,0.01815761056,1.80169990927e-05,11
10,0.0191494483831,3.31969986291e-05,21
20,0.018593313966,4.4746999265e-05,31
30,0.0174905552507,5.49659980607e-05,41
40,0.0196932924594,8.20499972178e-05,51
50,0.0184469395079,9.3606997325e-05,61
60,0.0185562731236,0.000102632995549,71
70,0.0184743971585,0.000111992996608,81
80,0.018085510006,0.000120947997857,91
90,0.0181707062358,0.00013057799697,101
100,0.018012217008,0.000139289997605,111
110,0.0181837532083,0.000148315997649,121
120,0.0180671954948,0.000157243997819,131
130,0.0190399820963,0.000166079997143,141
140,0.0184845150743,0.000175024997588,151
150,0.017838514488,0.000183935997484,161
160,0.0183722464461,0.000192353996681,171
170,0.0182514318847,0.000203646995942,181
180,0.018505069819,0.000213172994336,191
190,0.0175519116589,0.000222213993766,201
200,0.0176610042456,0.000231495992921,211
210,0.0180272011301,0.000240046992985,221
220,0.0179019760804,0.000248608992479,231
230,0.0171851999436,0.000262700990788,241
240,0.0178989681725,0.000276379989373,251
250,0.018309370937,0.000286125989078,261
260,0.0181228438388,0.000298536988339,271
270,0.0176690770491,0.000310821988023,281
280,0.0180337899547,0.000322632988173,291
290,0.0183271845851,0.000338295987603,301
300,0.0194226056609,0.000349472988091,311
310,0.0184105457833,0.000359440988177,321
320,0.0177499724817,0.000374820987417,331
330,0.0177177626665,0.000390869987314,341
340,0.0175017697171,0.00040579898814,351
350,0.0176474151615,0.000420485988798,361
360,0.017978394381,0.000429363990406,371
370,0.0176736128752,0.000441101990873,381
380,0.0182063866519,0.000450751989774,391
390,0.0184263233649,0.000466090988994,401
400,0.019049771863,0.000485076989207,411
410,0.0185433399094,0.000500689988257,421
420,0.0176962935828,0.000517036987731,431
430,0.0181320123131,0.000532659987584,441
440,0.0178220112144,0.00054882198674,451
450,0.0172932980716,0.000564390988075,461
460,0.0171075661328,0.000584597988563,471
470,0.0171080555543,0.000602842988883,481
480,0.0182841140862,0.000617883988525,491
490,0.0181539718919,0.000633577988992,501
500,0.0178467923655,0.000647412987746,511
510,0.0186048837585,0.000656563986922,521
520,0.0188833830951,0.00066520598557,531
530,0.0178215001178,0.000674449984217,541
540,0.0184315330493,0.000683282984028,551
550,0.0186540622633,0.0006920439846,561
560,0.0188357578885,0.000701161985489,571
570,0.0190281738635,0.000709876983819,581
580,0.0191259366444,0.000718741983292,591
590,0.0194378996378,0.00072762198397,601
600,0.0200652940728,0.000736169982702,611
610,0.0208143663712,0.000745184981497,621
620,0.0218056868711,0.000753839982281,631
630,0.0223939591625,0.00076528898353,641
640,0.0227564880516,0.000774939984694,651
650,0.0230410912837,0.000783872983448,661
660,0.0239062601097,0.000792629982243,671
670,0.0240253017385,0.000801843982117,681
680,0.0240253017385,0.000810590981928,691
690,0.0241800692684,0.000821063982585,701
700,0.02479532825,0.000831188983284,711
710,0.0252126376506,0.000841077982841,721
720,0.0253070469707,0.000850523982081,731
730,0.0253282741046,0.000862450982822,741
740,0.0253919214977,0.00087448798331,751
750,0.0254318904615,0.000887060983587,761
760,0.0255885061587,0.000897228983376,771
770,0.0259226705022,0.000907955982257,781
780,0.0264388747412,0.000922373981666,791
