iterations,fitness,time,fevals
0,0.0198704329743,1.660536117,1000
10,0.0200728153511,3.312204439,2100
20,0.0194056827702,4.971089963,3200
30,0.0208941274865,6.629980102,4300
40,0.0196434385571,8.307830666,5400
50,0.0191983813821,10.076457454,6500
60,0.0195795475796,11.89185849,7600
70,0.0195467179266,13.457955626,8700
80,0.020474720719,15.099195281,9800
90,0.02044862057,16.75188708,10900
100,0.0192575134884,18.399720672,12000
110,0.0202951546884,20.054717935,13100
120,0.0199057521173,21.718881231,14200
130,0.0190784079606,23.357153428,15300
140,0.0194082473411,24.9877616,16400
150,0.0194176225228,26.55187866,17500
160,0.0213156214275,28.223798636,18600
170,0.0202886814666,29.89880818,19700
180,0.0194000320646,31.528077865,20800
190,0.0202557580668,33.210525055,21900
200,0.0211382495481,34.8351381,23000
210,0.0197227766932,36.568136519,24100
220,0.0203868377705,38.22053079,25200
230,0.0192281934399,39.8599625,26300
240,0.0199516893314,41.524100918,27400
250,0.0182496425721,43.183594124,28500
260,0.0193397127316,44.869463463,29600
270,0.0187470223655,46.532523061,30700
280,0.0200898107383,48.211930505,31800
290,0.0193703939021,49.838449752,32900
300,0.0200036333067,51.542622856,34000
310,0.0203692194259,53.193645763,35100
320,0.0189466436631,54.832052467,36200
330,0.0200678173952,56.498085275,37300
340,0.0177729950683,58.15245557,38400
350,0.0207479024999,59.808911226,39500
360,0.0204963719075,61.504983217,40600
370,0.0194614518137,63.316395797,41700
380,0.020177963387,64.906038428,42800
390,0.0199806831449,66.54734444,43900
400,0.0188338133138,68.303979332,45000
410,0.0196357549506,70.019287896,46100
420,0.0194219055685,71.809237368,47200
430,0.0182398575649,73.386426875,48300
440,0.0202945415713,75.058803192,49400
450,0.0200474596844,76.643507105,50500
460,0.0201171927353,78.276538869,51600
470,0.0206556066696,79.8692325,52700
480,0.0200132711043,81.455025422,53800
490,0.0200773805958,83.123475397,54900
500,0.0197722946936,84.684621557,56000
510,0.0189333318448,86.302893123,57100
520,0.0197114849139,88.019687342,58200
530,0.0206678394558,89.634755115,59300
